"campaignid","sample","family","genus","species","length","number","range"
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",112.63173,1,2704.82984
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",130.60144,1,2342.97313
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",161.11871,1,1946.69053
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",155.51063,1,2742.2381
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",105.19456,1,2325.24074
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",152.91959,1,2940.57245
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",186.28752,1,1677.91152
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",93.75531,1,3194.67394
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",139.00976,1,2573.86751
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",144.82786,1,2937.44206
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",135.34243,1,2562.37173
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",95.76338,1,2785.15024
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",117.86552,1,2948.95784
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",167.54425,1,2180.87107
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",97.33937,1,2278.70751
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",102.72367,1,2347.54666
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",102.61684,1,2053.64735
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",101.07692,1,2145.59649
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",93.1571,1,3043.66609
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",131.5111,1,2302.09637
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",143.76235,1,2620.41053
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",223.38906,1,2185.08893
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",125.14611,1,2898.54247
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",103.25561,1,4111.30954
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",115.52124,1,2188.47967
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",63.57326,1,2395.83475
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",114.86297,1,2726.99441
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",112.4517,1,1898.93113
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",102.44063,1,2576.9748
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",121.48913,1,2400.83084
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",124.78103,1,4391.66961
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",127.10764,1,2979.67871
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",92.81847,1,2424.20885
"2020-06_south-west_stereo-BRUVs","27","Labridae","Coris","auricularis",100.39466,1,2868.22884
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",167.54823,1,1604.13037
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",174.07044,1,1389.41127
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",139.55066,1,1335.67717
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",147.59704,1,1238.06173
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",134.92949,1,1254.91238
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",161.0068,1,1382.39001
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",178.4985,1,1585.17474
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",171.04549,1,2265.36038
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",177.31252,1,1321.60291
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",172.75865,1,900.24617
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",148.40494,1,1431.07036
"2020-06_south-west_stereo-BRUVs","27","Scorpididae","Neatypus","obliquus",140.70881,1,1231.29187
"2020-06_south-west_stereo-BRUVs","28","Labridae","Pseudolabrus","biserialis",122.88178,1,1834.4818
"2020-06_south-west_stereo-BRUVs","28","Labridae","Pseudolabrus","biserialis",125.56758,1,1803.04189
"2020-06_south-west_stereo-BRUVs","28","Labridae","Pseudolabrus","biserialis",170.98422,1,1909.07939
"2020-06_south-west_stereo-BRUVs","28","Labridae","Pseudolabrus","biserialis",68.09514,1,1789.15637
"2020-06_south-west_stereo-BRUVs","28","Labridae","Pseudolabrus","biserialis",96.45169,1,1608.66605
"2020-06_south-west_stereo-BRUVs","28","Labridae","Pseudolabrus","biserialis",144.4984,1,2551.89034
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",46.98718,1,1426.56396
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",40.50665,1,1598.53985
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",41.74182,1,1495.73873
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",39.60203,1,1239.10105
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",38.25981,1,1096.52847
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",48.60689,1,1428.82543
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",44.11686,1,1265.62045
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",46.30365,1,1339.5636
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",56.91608,1,1206.38316
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",75.13645,1,1773.73329
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",45.98121,1,1456.00952
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",66.65794,1,1575.29597
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",35.6846,1,1244.19549
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",43.04409,1,1431.60038
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",72.70923,1,1308.20081
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",42.01974,1,1459.50491
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",35.3046,1,1302.48617
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",48.28456,1,1563.00546
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",50.56376,1,1437.67129
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",70.09382,1,952.81731
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",41.91898,1,1588.32575
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",37.17367,1,1676.3964
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",38.34221,1,1246.65248
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",48.0312,1,1002.77396
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",62.34884,1,1737.80303
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",34.82488,1,1512.30907
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",50.31451,1,2210.35032
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",37.07188,1,1053.13272
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",42.59827,1,1883.46805
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",42.79084,1,1034.11082
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",69.45846,1,1930.89326
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",47.69145,1,1986.01108
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",52.59692,1,1296.43828
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",34.78252,1,1404.29368
"2020-06_south-west_stereo-BRUVs","28","Pomacentridae","Chromis","klunzingeri",37.80676,1,1026.40039
"2020-06_south-west_stereo-BRUVs","28","Monacanthidae","Meuschenia","galii",171.49406,1,1183.01054
"2020-06_south-west_stereo-BRUVs","28","Labridae","Notolabrus","parilus",387.04764,1,1985.58951
"2020-06_south-west_stereo-BRUVs","28","Labridae","Ophthalmolepis","lineolatus",190.34645,1,3040.28347
"2020-06_south-west_stereo-BRUVs","28","Labridae","Ophthalmolepis","lineolatus",159.34238,1,3054.63971
"2020-06_south-west_stereo-BRUVs","28","Labridae","Ophthalmolepis","lineolatus",152.22377,1,2430.06339
"2020-06_south-west_stereo-BRUVs","28","Labridae","Ophthalmolepis","lineolatus",240.7913,1,3121.74174
"2020-06_south-west_stereo-BRUVs","28","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,1587.69533
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",251.68694,1,3098.2993
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",195.74696,1,2912.37904
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",156.21472,1,3632.70483
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",182.72081,1,3096.84896
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",313.52955,1,3322.48181
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",153.50458,1,3075.97033
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",133.93694,1,3829.90566
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",206.61717,1,2620.16887
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",171.69802,1,2417.33494
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",124.61587,1,2949.61402
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",135.28668,1,2685.06312
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",238.58163,1,2955.76272
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",128.90793,1,2888.53346
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",165.06561,1,2521.6782
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",285.35214,1,2104.57087
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",259.43653,1,2023.40499
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",100.95222,1,3506.32645
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",286.50843,1,2154.99188
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",150.88767,1,2357.53339
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",194.97237,1,2274.33085
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",227.14263,1,3216.98228
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",283.02068,1,4343.76214
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",122.43793,1,2838.65138
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",220.36351,1,3091.16296
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",298.34956,1,2843.88906
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",249.89104,1,2471.96145
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",196.67533,1,2863.22726
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",153.15316,1,2559.36838
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",175.79272,1,2581.60398
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",136.56399,1,2574.99752
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",283.48538,1,2271.45638
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",301.30074,1,1962.42986
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",156.59137,1,2327.01006
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",157.67238,1,1953.14133
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",187.27185,1,3016.01277
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",198.04485,1,2477.72502
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",206.51416,1,2589.95686
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",164.25231,1,2629.77026
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",119.69935,1,2790.12132
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",213.06361,1,2435.05088
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",172.08404,1,2072.89627
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",269.12212,1,2000.34239
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",148.52541,1,2557.60345
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",120.94995,1,1885.60568
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",248.58721,1,1677.10877
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",262.53658,1,1932.1543
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",212.36237,1,1714.88305
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",152.9308,1,3108.92019
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",206.93487,1,2268.05912
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",177.47808,1,2399.62721
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",142.60613,1,2246.35392
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",145.5497,1,2167.79684
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",149.64985,1,2593.23634
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",154.93208,1,2314.58594
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",166.47733,1,2126.63278
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",207.61257,1,2683.36918
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",229.57505,1,2286.8565
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",157.63713,1,1704.96846
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",161.15927,1,2566.93105
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",152.59239,1,2034.39442
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",177.03854,1,2485.51407
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",178.9049,1,2015.15305
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",170.08989,1,2620.48057
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",231.6015,1,1883.65043
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",173.39078,1,2221.09097
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",109.76899,1,1843.37157
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",237.11586,1,2062.52759
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",212.04568,1,2131.75834
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",100.788,1,1823.16481
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",247.71805,1,1806.47975
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",190.65248,1,1890.28725
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",209.61699,1,2490.73305
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",262.15391,1,2103.16223
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",242.66566,1,1867.56614
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",214.46301,1,2003.92561
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",266.55749,1,1429.23632
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",266.37719,1,1942.15298
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",99.17042,1,3109.84502
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",142.81303,1,2482.26376
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",94.25708,1,1303.77152
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",174.3413,1,1740.59649
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",269.76307,1,1615.69801
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",223.8453,1,2121.3858
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",157.05952,1,2012.95774
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",257.52655,1,2180.1927
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",152.95562,1,1967.78853
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",259.75826,1,2415.89811
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",256.83201,1,2154.66242
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",242.81385,1,2377.1327
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",141.20378,1,2028.10506
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",159.4588,1,1672.2168
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",165.85315,1,2181.0991
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",172.13952,1,1665.61894
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",197.27303,1,1684.40932
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",243.90488,1,2818.68237
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",158.99337,1,2445.61574
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",264.79229,1,1932.59424
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",147.99344,1,2057.55539
"2020-06_south-west_stereo-BRUVs","28","Labridae","Coris","auricularis",170.34475,1,1988.31778
"2020-06_south-west_stereo-BRUVs","29","Monacanthidae","Meuschenia","galii",153.92931,1,3163.01605
"2020-06_south-west_stereo-BRUVs","29","Serranidae","Caesioperca","spp",99.64216,1,2263.79505
"2020-06_south-west_stereo-BRUVs","29","Serranidae","Caesioperca","spp",100.18595,1,1998.58687
